,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000152061,4094.943469790989,-1.4108830996741952,0.1273765875079637,-11.076471173212937,1.6317781498994763e-28,1.1823916276652554e-26
ENSG00000198355,2379.468660423233,-1.6915649746659984,0.15344837504419045,-11.023674732162249,2.938142369700494e-28,2.1177820922656983e-26
ENSG00000114019,1527.5024486032628,-1.6451229846665238,0.14940686799725936,-11.011026512494064,3.3812898599054734e-28,2.42443793881704e-26
ENSG00000162924,1316.080055354373,-1.830293336160647,0.17009749733227347,-10.760260232314282,5.3020230218070265e-27,3.781833608523293e-25
ENSG00000169242,991.8011287268764,-1.769773451585354,0.16479388010517293,-10.739315382682104,6.65359418357322e-27,4.721293903836023e-25
ENSG00000173786,4184.483500792107,-1.4078181976135828,0.13170558512521396,-10.689130580720281,1.1443867910976954e-26,8.078544899011825e-25
ENSG00000005810,1127.5639147131296,-1.771938855463089,0.16600945769651232,-10.673722329136405,1.3510327886796768e-26,9.4884072004965e-25
ENSG00000169429,4185.598402743426,-1.570076939283941,0.14784506986807405,-10.619744984969476,2.4121919352304698e-26,1.685457579233739e-24
ENSG00000171855,930.5141744365819,-11.11222575721742,1.0500742749939846,-10.582323576378515,3.599198819773875e-26,2.5020826313098083e-24
ENSG00000122877,107.67535437275832,-4.660269738872858,0.4415190740385553,-10.555081338266042,4.812226177938364e-26,3.328456439740702e-24
ENSG00000170542,614.4675196256926,-1.796636873976953,0.17041661322486434,-10.542615769545277,5.494889910661002e-26,3.781533533995096e-24
ENSG00000164327,771.7512830210613,-1.756035098369604,0.1669154296335377,-10.520507913648089,6.949792160733495e-26,4.75887018206226e-24
ENSG00000184588,101.60576886361356,-5.273071418639749,0.5018705496629277,-10.506835721245873,8.034418198539602e-26,5.47419687706467e-24
ENSG00000239713,98.47014872355723,-4.9079335221618186,0.46860847135591527,-10.473420397119044,1.144319923292588e-25,7.758149182916828e-24
ENSG00000152457,1652.3540860729986,-1.4418547529061017,0.1378685336910809,-10.458185884074426,1.3440428543390186e-25,9.067323591218157e-24
ENSG00000160710,5137.386545351743,-1.3998564620281848,0.13515270155132864,-10.357591420372339,3.8657381798830505e-25,2.5951609987009004e-23
